Caudal_Ls,Corriente_A,Temperatura_C,Vibracion_mm_s,Lubricacion_pct,Presion_PSI,Estado
68.64,79.81,86.81,5.22,73.33,94.54,Alerta
98.7,44.05,58.56,1.87,79.45,65.59,Normal
61.76,74.7,93.19,5.93,70.35,92.2,Alerta
84.66,52.28,55.07,2.17,98.42,51.02,Normal
57.09,69.71,87.82,4.13,68.42,92.84,Crítico
74.48,72.32,55.42,2.17,83.13,41.07,Normal
44.11,105.14,105.39,11.49,32.1,104.51,Crítico
97.26,62.67,47.9,1.64,97.51,53.42,Normal
36.44,92.42,110.54,11.08,39.57,120.5,Crítico
45.19,80.92,110.33,11.87,54.48,28.6,Crítico
64.47,78.21,84.49,3.76,63.49,92.24,Alerta
107.87,55.24,65.42,2.09,87.63,42.78,Normal
32.35,83.44,99.38,7.49,52.45,30.29,Crítico
87.06,69.59,63.38,1.29,90.53,73.08,Normal
53.89,70.27,72.69,4.7,70.64,98.5,Alerta
101.11,40.13,67.59,1.34,88.59,56.15,Normal
20.48,100.08,102.25,1.69,53.4,131.45,Crítico
94.0,47.58,68.32,2.23,99.32,46.16,Normal
94.94,62.85,69.75,2.11,95.33,52.11,Normal
63.85,73.65,76.82,4.2,71.0,86.81,Alerta
84.38,61.45,52.75,1.42,86.61,45.61,Normal
89.33,68.56,48.84,1.58,77.4,41.62,Normal
63.06,74.23,84.86,4.62,60.97,94.06,Alerta
63.94,66.51,72.2,5.16,63.66,48.7,Alerta
54.44,73.9,83.38,4.16,63.34,86.82,Alerta
51.77,70.76,91.88,3.88,64.34,85.19,Alerta
79.15,49.53,58.78,1.42,92.24,64.64,Normal
50.23,71.93,86.37,3.2,67.23,84.0,Alerta
72.09,56.03,48.49,1.06,87.88,56.3,Normal
56.36,72.48,89.66,4.74,69.45,83.53,Crítico
66.4,70.78,92.27,3.33,63.83,95.7,Alerta
58.1,66.57,90.26,3.37,61.81,89.03,Alerta
63.61,71.32,82.8,5.68,65.41,94.94,Alerta
45.29,102.43,114.0,8.05,24.73,13.48,Crítico
62.24,72.98,85.69,5.95,67.61,98.46,Alerta
53.75,42.95,71.5,5.55,72.83,98.86,Alerta
80.26,49.59,56.2,2.19,94.93,79.98,Normal
59.93,78.22,74.03,4.36,73.25,87.64,Alerta
87.57,44.16,60.35,2.06,78.12,41.94,Normal
50.59,75.81,74.21,4.4,68.96,82.6,Alerta
78.52,53.85,58.65,2.3,93.51,73.92,Normal
57.65,68.86,78.91,4.41,68.6,89.61,Alerta
50.69,70.68,76.39,3.21,61.18,97.14,Alerta
68.73,79.1,76.64,4.26,69.87,84.14,Alerta
55.48,69.46,72.96,4.51,60.66,96.59,Alerta
109.36,44.84,67.16,2.08,75.49,45.47,Normal
51.28,72.51,89.21,4.22,67.9,90.96,Alerta
55.22,78.56,78.76,5.87,70.7,86.41,Alerta
45.9,107.59,95.29,11.86,35.54,136.02,Crítico
29.07,107.02,109.82,7.64,40.81,109.97,Alerta
81.73,62.87,46.65,2.22,95.35,55.46,Alerta
96.04,59.1,50.97,1.95,97.88,41.57,Normal
53.48,75.6,83.74,5.22,64.58,92.04,Alerta
56.02,70.67,90.06,5.35,67.93,61.35,Alerta
64.48,70.86,80.53,5.08,66.05,90.31,Alerta
87.25,50.37,54.9,2.77,89.49,62.57,Normal
28.41,87.15,98.64,8.7,41.14,29.67,Crítico
36.59,106.97,114.2,7.24,22.51,115.11,Crítico
72.93,45.38,45.3,1.84,99.98,64.93,Normal
85.72,52.99,59.43,1.25,80.99,68.16,Normal
65.28,79.91,92.92,2.91,69.49,91.64,Alerta
63.24,57.97,66.39,1.07,95.82,79.47,Normal
93.89,45.43,51.28,1.31,98.8,50.3,Normal
51.68,77.5,85.6,4.95,63.55,87.68,Normal
52.1,71.58,91.87,4.17,64.63,91.68,Alerta
67.45,79.06,93.94,4.98,65.88,83.27,Crítico
54.09,71.5,92.94,4.75,60.63,95.89,Alerta
35.84,85.05,108.01,7.62,31.65,138.74,Crítico
77.6,46.59,55.87,2.39,82.13,68.03,Normal
95.34,51.48,58.24,5.93,86.3,65.73,Normal
95.14,55.29,68.97,1.16,88.81,66.85,Normal
94.91,44.28,46.75,1.9,76.14,64.56,Normal
80.76,43.01,51.83,1.79,78.11,70.73,Normal
66.02,69.42,92.06,3.12,67.22,85.13,Alerta
87.56,48.4,69.41,2.79,83.09,72.82,Normal
71.76,67.84,74.7,2.91,61.3,81.9,Alerta
63.56,78.03,93.66,4.09,73.24,98.07,Alerta
54.97,75.71,87.99,3.36,63.7,94.36,Alerta
60.39,68.95,81.55,3.23,66.17,44.11,Alerta
96.84,57.66,61.22,1.31,84.19,76.82,Normal
87.31,63.59,57.53,1.59,91.69,55.06,Normal
103.06,56.47,52.03,2.34,93.05,60.06,Normal
79.99,55.67,61.9,1.94,76.08,40.0,Normal
44.01,95.53,112.9,7.24,51.0,36.8,Crítico
107.53,63.06,62.85,1.38,84.27,61.6,Normal
82.59,61.21,60.05,1.88,76.8,56.94,Normal
52.58,75.7,90.7,4.24,62.11,87.96,Alerta
93.9,55.12,68.03,2.04,77.81,71.62,Normal
38.26,104.83,95.54,8.64,48.89,107.63,Alerta
58.4,66.58,73.09,4.92,73.36,94.82,Normal
61.62,71.84,79.61,3.41,68.45,86.27,Crítico
70.4,46.07,85.56,1.38,80.02,79.67,Alerta
58.88,68.5,81.04,4.74,60.75,87.1,Alerta
74.78,40.91,50.53,1.41,92.67,62.5,Normal
62.88,77.91,94.76,4.01,64.63,87.52,Alerta
50.93,73.8,83.27,4.7,73.08,84.38,Alerta
29.61,87.98,96.52,10.28,49.39,92.12,Alerta
31.61,86.78,114.64,8.7,58.66,25.56,Crítico
94.61,41.65,65.05,1.52,82.94,76.37,Normal
66.72,54.63,46.42,1.84,94.94,42.92,Normal
66.99,76.06,90.8,5.44,68.32,76.2,Alerta
73.01,43.89,53.92,2.16,94.23,78.56,Normal
59.42,79.35,76.55,4.97,70.56,98.16,Crítico
100.4,105.2,119.05,8.19,23.77,113.41,Crítico
106.08,46.52,53.96,2.41,85.86,48.64,Normal
68.27,76.71,86.39,5.31,62.64,92.42,Alerta
79.18,49.49,45.81,2.24,87.49,41.51,Normal
66.92,71.71,78.82,3.12,73.24,93.75,Normal
59.06,71.87,90.05,3.09,63.92,95.3,Alerta
57.42,68.21,72.04,5.47,71.72,87.43,Alerta
65.83,78.69,84.67,5.74,60.89,91.18,Crítico
99.9,48.56,58.13,2.58,98.73,58.6,Normal
48.86,91.27,101.76,7.71,23.47,44.15,Crítico
65.51,74.01,93.46,2.97,71.23,89.66,Alerta
109.69,45.36,53.83,1.67,96.76,66.6,Normal
20.27,91.66,97.42,11.82,23.84,32.57,Crítico
29.33,108.49,105.46,8.92,24.04,139.32,Crítico
81.67,55.96,51.61,1.61,95.4,72.43,Normal
70.28,48.58,60.02,2.54,89.3,51.34,Normal
61.25,77.41,77.26,3.59,67.76,87.62,Alerta
72.45,45.8,47.94,1.59,84.84,89.54,Normal
59.6,69.0,83.77,1.12,62.59,93.33,Alerta
82.63,49.18,69.4,1.87,99.04,46.35,Normal
62.0,70.64,84.55,4.93,68.52,85.35,Alerta
95.83,57.15,52.89,1.29,99.41,53.18,Normal
67.3,75.55,84.3,3.89,62.58,92.7,Alerta
62.92,68.09,82.92,3.28,72.18,94.33,Crítico
31.92,100.88,116.36,6.5,51.52,46.11,Crítico
97.52,59.7,47.27,1.56,64.01,62.87,Normal
54.47,66.5,78.44,5.77,70.72,82.51,Alerta
21.55,95.5,103.75,8.59,50.67,117.66,Crítico
56.33,77.57,81.55,3.41,69.35,94.01,Alerta
75.81,60.7,67.93,2.63,81.15,78.59,Normal
29.71,94.57,96.11,8.78,36.49,137.81,Crítico
92.74,51.26,63.83,1.11,94.04,52.64,Normal
61.1,76.74,84.64,5.19,63.91,97.64,Alerta
87.45,42.11,46.92,1.73,90.37,79.36,Normal
104.84,51.08,46.28,2.06,94.99,41.41,Alerta
55.62,68.77,84.42,3.72,70.58,97.6,Alerta
80.57,43.47,57.96,2.68,98.25,69.14,Normal
22.89,89.96,79.11,10.97,49.53,124.83,Crítico
71.58,53.74,47.84,2.13,89.76,44.72,Normal
24.59,103.28,116.76,9.33,37.3,37.09,Crítico
72.92,63.42,65.59,1.81,86.3,74.02,Normal
94.69,51.02,53.07,1.08,96.2,65.51,Normal
102.87,41.29,66.82,1.28,95.67,79.95,Normal
105.09,63.38,54.4,1.92,99.31,59.31,Normal
59.16,69.23,92.77,5.53,64.44,96.45,Alerta
55.19,73.98,73.93,4.71,63.89,86.84,Normal
41.03,107.81,100.24,9.18,32.51,24.53,Crítico
38.69,109.55,119.36,9.46,52.38,111.11,Crítico
55.46,67.76,75.15,3.14,72.2,86.22,Alerta
65.61,74.12,73.53,4.42,63.29,91.64,Alerta
78.83,62.27,67.23,2.3,99.5,54.57,Normal
32.23,97.92,102.19,8.82,32.99,38.16,Crítico
102.89,57.91,63.4,1.11,80.23,54.82,Alerta
37.4,101.65,103.76,10.54,28.1,59.07,Crítico
67.47,73.82,88.61,2.73,65.8,86.32,Alerta
86.4,49.99,66.18,2.38,85.71,62.63,Normal
52.47,70.04,86.17,5.62,62.09,97.43,Alerta
35.31,82.18,98.42,6.44,49.53,19.18,Alerta
21.55,83.38,111.68,8.74,25.29,111.89,Crítico
89.26,44.35,62.95,1.74,75.15,66.94,Normal
96.57,45.9,63.94,1.5,92.04,73.67,Normal
53.84,71.71,88.7,2.97,66.3,96.77,Alerta
63.66,74.77,89.6,3.82,64.35,82.11,Alerta
42.94,94.69,111.98,9.18,37.29,103.11,Crítico
59.95,77.26,72.9,3.49,73.37,87.22,Alerta
78.14,52.76,50.86,1.24,85.46,52.9,Normal
58.91,67.92,84.63,5.83,62.23,95.57,Alerta
46.04,87.29,92.82,11.44,41.32,10.86,Crítico
62.82,68.21,72.48,3.26,71.05,99.24,Alerta
68.99,66.24,79.35,4.8,81.31,88.0,Crítico
56.17,74.42,71.3,5.32,73.37,81.55,Alerta
91.16,78.86,48.33,1.95,80.45,57.27,Normal
69.11,43.3,50.27,1.21,87.57,73.72,Normal
62.0,70.25,79.81,5.3,65.23,91.71,Alerta
60.25,52.15,83.67,3.71,72.7,81.84,Alerta
104.68,47.45,69.48,1.65,89.84,54.4,Alerta
90.94,56.15,66.11,1.39,92.85,61.45,Normal
79.94,63.69,55.13,2.5,85.34,67.5,Normal
31.72,98.54,109.68,10.95,99.31,35.77,Crítico
66.53,66.09,76.47,4.26,62.52,56.57,Alerta
40.89,92.55,112.34,10.93,30.36,110.75,Crítico
94.54,58.99,67.62,2.03,86.77,42.18,Normal
26.67,86.81,116.36,9.67,29.67,25.78,Alerta
60.96,74.12,94.39,3.27,62.55,85.64,Crítico
61.94,77.45,73.47,5.22,67.94,97.85,Alerta
52.68,71.25,84.52,4.17,63.61,82.54,Alerta
96.89,54.53,60.71,1.71,78.81,44.53,Normal
60.78,71.71,76.92,5.63,70.13,95.37,Alerta
52.58,73.02,94.42,4.49,61.12,89.35,Alerta
91.35,71.71,80.78,5.77,67.67,85.32,Alerta
52.72,69.11,75.9,5.8,70.21,81.2,Alerta
57.47,74.36,86.36,3.53,61.73,95.65,Alerta
83.18,73.89,81.32,3.69,70.87,99.98,Alerta
95.95,53.87,46.4,2.0,75.85,45.88,Normal
28.87,81.78,110.3,9.03,30.44,16.72,Crítico
53.71,73.31,82.64,4.34,69.16,83.58,Alerta
60.33,73.24,77.35,4.74,70.47,86.8,Alerta
79.01,56.34,55.72,2.09,86.13,64.34,Normal
35.1,92.74,103.35,8.09,51.13,39.5,Crítico
109.61,43.94,58.95,1.45,88.01,70.04,Normal
100.41,64.82,51.1,2.43,92.23,51.72,Normal
96.61,56.4,63.91,2.66,86.8,53.25,Normal
107.91,64.42,61.56,2.32,87.54,40.78,Normal
67.8,67.52,83.06,4.43,70.6,87.01,Alerta
64.09,73.07,88.27,5.59,73.94,84.88,Alerta
78.63,59.45,61.72,2.75,93.55,55.0,Alerta
98.11,103.18,109.33,6.93,38.58,117.17,Crítico
67.01,75.51,91.27,4.09,71.06,89.0,Normal
85.47,56.58,55.91,1.94,96.43,77.9,Normal
82.85,45.37,65.88,2.57,99.22,49.34,Normal
99.71,50.44,54.08,1.62,80.82,50.36,Alerta
76.99,59.75,51.99,2.29,98.24,63.13,Normal
61.86,74.85,87.9,3.38,68.69,96.56,Alerta
54.81,67.64,89.59,4.26,61.99,96.05,Alerta
84.78,50.46,68.3,1.86,86.9,67.8,Normal
85.21,68.91,58.59,1.43,95.8,73.46,Normal
96.45,58.49,63.15,5.64,75.07,46.92,Alerta
37.93,93.92,101.46,10.61,36.83,24.35,Crítico
65.53,67.78,75.29,5.56,69.34,88.87,Alerta
72.69,42.71,51.32,2.4,85.74,67.81,Normal
59.38,83.44,103.38,10.68,25.17,103.24,Crítico
61.36,77.06,92.98,4.75,67.98,90.64,Crítico
66.98,75.46,87.22,2.97,72.46,98.07,Alerta
59.52,79.92,75.34,3.09,73.79,93.33,Alerta
64.85,70.51,71.95,3.82,66.41,95.81,Alerta
105.48,54.98,88.02,1.59,76.47,51.9,Normal
73.66,41.9,47.59,2.8,82.64,75.21,Normal
103.07,51.5,46.23,2.79,87.91,66.0,Normal
90.44,54.01,66.04,2.75,89.6,44.48,Alerta
30.01,102.46,95.99,9.35,20.48,13.66,Crítico
67.66,73.22,91.73,5.98,70.74,64.55,Alerta
89.89,54.54,68.12,2.28,87.32,64.02,Normal
26.47,89.87,78.13,9.04,59.88,32.8,Crítico
42.69,107.03,119.69,8.25,45.94,133.92,Crítico
55.38,70.87,90.09,5.4,72.79,98.24,Alerta
71.61,49.5,46.52,2.11,91.13,72.34,Normal
105.1,64.73,58.22,1.61,95.06,57.94,Normal
108.38,60.92,65.26,1.77,95.99,65.25,Normal
73.11,62.23,59.75,1.05,75.63,51.02,Normal
30.21,88.3,111.84,8.85,34.77,25.76,Crítico
84.93,45.27,46.65,1.59,91.49,49.26,Normal
85.31,53.27,69.93,1.91,75.04,47.67,Normal
94.97,57.76,50.06,2.42,93.42,47.6,Alerta
77.25,43.84,50.78,1.13,83.55,47.86,Normal
109.09,42.67,65.62,1.83,91.92,52.58,Normal
45.48,95.97,112.45,11.98,51.37,109.77,Crítico
96.11,54.15,46.39,2.24,80.74,51.84,Normal
48.33,96.4,98.52,11.98,39.69,79.33,Alerta
66.45,69.83,89.38,3.64,60.02,88.33,Alerta
36.06,92.08,99.07,10.58,44.87,31.34,Crítico
72.41,45.64,75.15,1.32,75.79,41.09,Normal
27.67,105.74,109.8,8.87,45.96,33.0,Crítico
93.13,44.28,47.28,2.78,97.18,45.81,Normal
53.19,66.1,71.6,5.67,67.83,82.24,Alerta
60.31,66.79,87.86,3.06,67.44,97.13,Alerta
103.44,52.72,62.73,1.31,83.98,63.05,Alerta
70.48,53.17,54.88,2.62,95.41,46.61,Normal
72.07,43.86,50.82,1.3,93.98,43.22,Normal
62.78,68.69,88.97,3.81,71.69,90.54,Crítico
74.32,63.32,65.33,1.77,86.81,45.04,Normal
103.54,63.05,50.06,2.3,97.36,60.4,Normal
60.02,79.21,79.79,2.91,65.5,85.38,Alerta
41.02,91.85,117.88,8.93,42.16,138.88,Crítico
93.53,54.28,64.06,1.97,91.89,52.49,Normal
54.31,75.44,78.54,5.9,65.51,92.89,Alerta
72.6,77.58,80.36,4.33,60.91,90.04,Alerta
90.72,50.33,60.56,2.69,99.69,67.99,Normal
104.22,48.37,51.25,1.06,93.95,71.22,Normal
75.37,56.49,64.04,1.31,98.64,70.82,Normal
62.77,78.13,92.71,5.19,62.1,58.22,Crítico
90.06,45.69,57.01,1.87,81.84,78.54,Normal
108.68,63.19,67.7,1.86,94.91,61.76,Normal
54.31,75.77,75.56,4.32,67.81,91.72,Alerta
57.68,79.55,87.0,3.63,63.93,93.03,Alerta
91.44,56.25,62.15,1.47,76.99,65.92,Normal
51.84,74.28,55.01,4.4,61.9,97.43,Alerta
85.44,59.3,47.27,2.23,85.07,64.09,Normal
98.73,40.52,59.92,1.48,94.91,40.79,Alerta
42.5,50.33,103.58,7.31,47.86,105.84,Crítico
102.33,53.04,59.39,2.68,87.99,45.06,Normal
61.17,71.13,82.68,5.21,61.4,67.29,Alerta
82.51,59.39,73.62,1.39,96.35,51.89,Normal
82.92,49.73,50.89,2.68,80.39,74.82,Alerta
92.92,53.84,66.4,1.92,89.38,68.69,Normal
84.98,51.25,58.02,1.41,98.67,49.17,Normal
83.85,55.93,45.64,1.54,99.17,48.81,Normal
38.78,94.17,111.32,7.35,21.26,51.44,Crítico
92.14,55.35,45.34,2.16,81.42,61.89,Normal
68.11,74.26,91.11,4.9,69.91,98.95,Alerta
100.91,44.4,66.09,4.03,89.95,56.62,Normal
59.66,78.45,82.99,2.43,61.79,91.74,Alerta
34.46,108.29,117.13,8.14,60.21,37.22,Crítico
107.83,52.09,63.92,1.06,97.9,42.97,Normal
77.95,58.52,65.18,1.41,66.57,47.73,Normal
55.86,75.73,87.29,5.32,67.61,85.44,Alerta
37.9,82.71,109.52,7.18,43.4,39.21,Crítico
57.72,66.66,86.75,4.57,71.63,86.0,Alerta
61.5,88.3,115.71,6.58,27.65,15.73,Crítico
78.34,48.3,59.36,2.13,98.55,75.64,Normal
77.3,66.64,77.25,3.56,73.61,86.44,Alerta
23.85,95.13,115.02,10.6,37.01,110.57,Alerta
50.35,77.66,81.03,4.48,61.9,93.13,Alerta
77.09,53.48,65.79,2.69,82.51,79.23,Normal
63.45,76.48,91.88,1.19,67.32,84.14,Alerta
68.88,76.02,80.76,4.0,65.84,87.02,Alerta
72.73,58.52,73.29,2.19,99.28,44.08,Normal
100.84,60.04,49.18,2.69,91.34,42.38,Normal
78.67,41.95,64.54,4.65,99.5,79.25,Normal
104.35,49.43,46.53,2.47,82.23,71.58,Normal
97.37,50.18,45.73,1.49,98.64,60.6,Normal
100.25,50.3,68.22,1.26,96.12,51.65,Normal
40.28,98.24,114.69,1.7,23.85,13.41,Crítico
104.93,45.15,50.42,2.46,89.19,49.4,Normal
33.39,86.2,114.35,11.15,32.82,94.37,Alerta
59.94,69.82,78.76,5.44,66.82,98.88,Alerta
90.09,48.0,68.45,1.27,88.32,95.52,Normal
107.56,87.07,106.19,9.61,57.89,123.86,Crítico
61.54,68.2,76.74,3.51,72.23,93.74,Alerta
97.47,68.69,83.76,4.15,66.66,84.11,Alerta
78.19,49.68,61.66,1.47,92.38,70.36,Normal
69.71,56.92,66.23,1.76,79.84,67.03,Alerta
105.94,48.47,62.43,2.48,88.94,72.03,Normal
109.2,63.29,56.35,2.06,83.04,75.87,Normal
90.74,93.37,115.64,6.64,39.11,19.93,Crítico
28.56,83.24,96.65,5.15,20.13,138.83,Crítico
54.03,67.47,77.76,4.21,78.46,99.41,Alerta
96.07,49.47,49.67,2.29,93.14,78.28,Normal
64.39,79.99,78.8,4.57,73.69,59.92,Alerta
85.81,52.07,63.66,1.88,79.42,58.46,Alerta
109.44,48.7,54.86,1.84,77.28,72.72,Normal
75.95,61.84,48.22,1.08,98.85,60.57,Normal
30.29,102.8,102.86,9.38,47.76,20.66,Crítico
109.67,70.86,71.43,4.02,68.38,86.48,Alerta
92.15,55.98,65.82,1.96,90.08,68.37,Normal
87.36,41.19,64.36,1.08,78.83,69.38,Normal
45.16,94.83,103.25,8.22,56.54,37.22,Crítico
60.12,73.43,85.53,3.35,73.13,95.44,Alerta
51.68,72.0,82.34,5.8,68.4,65.9,Normal
102.02,61.7,46.06,1.47,95.17,62.5,Normal
56.32,75.07,76.94,5.6,60.41,98.65,Alerta
87.98,92.84,97.39,11.36,39.66,135.98,Crítico
55.23,74.56,78.08,6.0,65.58,88.82,Alerta
78.47,56.35,90.18,2.76,99.37,66.81,Normal
29.01,99.12,98.78,11.53,36.37,71.14,Alerta
54.24,75.02,93.15,4.04,70.67,99.38,Alerta
67.64,78.66,71.12,4.73,90.34,88.81,Alerta
79.17,55.67,52.52,2.65,78.28,73.15,Normal
36.83,89.16,96.69,10.06,46.38,104.81,Alerta
103.04,62.26,61.83,2.1,79.13,63.19,Normal
108.08,46.95,63.47,1.61,99.61,61.1,Normal
63.55,70.79,86.95,3.96,68.49,96.42,Alerta
20.05,83.9,103.79,6.68,39.7,106.17,Crítico
62.34,71.49,74.89,3.69,66.42,93.46,Alerta
42.21,94.63,115.32,8.38,26.3,22.78,Crítico
47.06,109.02,111.77,9.54,24.8,35.96,Crítico
80.0,64.9,49.68,1.38,79.45,45.11,Normal
55.59,75.64,87.28,2.46,68.05,82.91,Alerta
85.71,41.65,49.65,1.81,77.03,74.09,Normal
40.29,100.12,109.41,3.2,21.38,118.35,Crítico
73.14,51.31,62.68,1.03,81.42,71.9,Alerta
82.14,53.69,46.06,1.88,94.31,55.5,Alerta
61.45,67.29,80.79,3.75,72.34,95.02,Alerta
43.13,101.0,97.79,10.36,91.83,17.65,Crítico
64.82,69.98,87.2,5.34,81.74,84.4,Alerta
22.87,84.12,104.48,8.42,56.62,101.43,Crítico
108.61,43.62,59.07,1.64,95.2,43.78,Normal
97.19,73.63,62.26,2.67,85.75,50.97,Normal
22.45,85.17,97.67,7.18,25.37,34.17,Alerta
82.26,54.8,69.1,1.04,80.62,64.78,Normal
92.6,46.64,66.41,1.46,78.72,65.26,Normal
35.39,85.14,100.72,10.41,45.36,10.75,Alerta
26.23,101.17,111.43,11.45,36.94,120.11,Crítico
55.33,73.3,91.65,3.67,69.96,98.6,Alerta
100.5,59.07,49.24,2.2,98.27,58.65,Normal
68.76,74.7,76.62,4.26,71.06,82.73,Alerta
84.2,57.38,61.74,1.34,82.48,70.95,Normal
29.29,89.49,109.72,11.28,55.14,69.0,Crítico
78.72,58.65,55.37,3.46,99.14,79.19,Alerta
83.59,57.84,60.21,2.57,87.71,47.76,Normal
91.3,54.69,56.1,2.02,99.28,72.52,Normal
55.16,68.26,84.94,4.99,73.04,92.12,Alerta
93.74,59.42,62.62,1.55,77.86,43.04,Normal
82.78,72.83,77.27,4.01,67.04,87.57,Alerta
105.16,46.46,60.45,2.78,98.12,75.68,Normal
88.13,52.95,53.49,2.77,86.17,40.01,Alerta
93.32,49.4,61.41,1.4,92.78,40.45,Normal
105.89,57.52,52.53,1.13,90.2,79.05,Normal
73.08,64.16,49.19,1.26,86.46,40.39,Normal
72.38,46.41,54.29,1.44,75.74,64.07,Normal
101.4,56.83,50.99,1.66,87.45,45.38,Normal
106.54,75.84,85.55,3.91,67.33,82.54,Alerta
75.29,59.14,48.31,2.55,79.9,54.31,Normal
39.29,104.91,110.82,5.48,34.95,23.85,Crítico
104.02,59.6,60.59,1.92,93.13,51.55,Normal
66.49,67.89,92.56,3.05,78.96,98.93,Alerta
58.63,66.23,83.78,5.56,71.1,99.19,Alerta
68.39,67.78,81.34,3.3,65.03,97.01,Alerta
98.82,60.43,69.61,1.85,78.01,65.61,Normal
67.14,69.73,72.35,4.02,65.46,81.49,Alerta
87.31,40.64,55.48,2.29,97.57,55.38,Normal
95.99,50.28,60.91,1.34,85.0,79.2,Normal
82.37,57.57,69.43,1.05,90.91,53.55,Normal
79.94,63.52,62.63,1.99,86.74,54.42,Normal
80.82,58.61,48.38,2.02,78.82,90.33,Normal
75.62,51.17,67.0,1.63,77.03,41.7,Normal
79.23,45.12,56.76,5.29,97.79,59.24,Normal
57.08,76.52,89.36,4.4,73.96,91.84,Alerta
65.97,67.34,50.13,5.95,66.55,98.39,Alerta
29.35,109.43,98.31,7.02,39.66,114.22,Crítico
94.67,41.59,69.88,2.35,88.74,47.29,Normal
55.7,74.31,94.89,4.84,65.88,96.89,Alerta
58.83,78.79,92.89,4.39,67.68,96.68,Alerta
108.79,61.03,48.18,2.47,93.14,65.91,Normal
102.0,52.0,56.04,2.35,97.05,58.29,Normal
100.7,58.81,52.27,5.32,93.31,42.32,Normal
63.5,66.98,89.56,4.82,64.7,93.75,Alerta
68.55,79.95,78.76,5.59,71.73,91.75,Alerta
23.42,90.61,102.39,11.58,28.15,40.32,Crítico
59.18,70.65,81.22,2.96,61.54,87.32,Alerta
64.64,66.24,83.31,3.72,91.77,84.17,Alerta
64.91,74.21,77.89,3.05,62.77,88.24,Alerta
63.41,79.2,78.2,5.08,69.2,84.65,Alerta
45.73,96.1,106.3,10.87,43.04,131.23,Crítico
86.9,52.96,48.26,1.75,78.15,68.2,Normal
58.62,74.3,78.24,3.65,60.35,92.39,Alerta
65.54,70.52,90.05,3.66,71.85,90.08,Normal
82.41,43.92,60.31,2.66,98.3,53.63,Normal
24.87,84.73,96.64,6.11,57.41,21.16,Crítico
80.49,63.81,56.2,2.54,84.29,79.92,Normal
62.42,73.82,76.44,1.62,65.82,84.68,Alerta
80.28,42.3,57.07,2.07,88.75,47.02,Normal
92.17,45.86,61.54,1.49,93.82,57.41,Normal
86.75,58.4,51.28,1.79,85.12,41.96,Normal
94.04,64.4,56.28,1.86,81.07,64.85,Normal
38.48,87.2,107.24,6.26,26.31,101.98,Crítico
58.29,70.88,78.7,5.65,61.88,82.56,Alerta
91.65,64.97,65.84,2.42,92.64,52.41,Normal
59.95,70.06,93.92,3.73,61.19,92.06,Alerta
76.45,44.81,69.55,2.21,83.54,42.48,Normal
108.32,40.85,61.36,2.13,84.61,75.06,Normal
51.72,80.44,102.63,8.67,58.93,111.96,Crítico
67.47,72.91,81.79,3.92,70.49,96.54,Alerta
56.09,77.63,71.29,4.02,64.4,88.39,Alerta
109.79,54.54,53.98,1.5,98.17,59.87,Normal
78.26,50.57,53.49,1.47,93.38,69.37,Normal
21.54,97.53,101.32,10.37,26.8,30.15,Crítico
88.42,46.88,53.92,1.06,93.11,65.75,Normal
34.81,64.56,108.56,10.67,34.46,121.22,Crítico
105.62,45.57,65.42,2.77,75.04,57.02,Normal
35.39,101.0,95.83,6.4,25.95,31.75,Alerta
69.47,61.5,51.64,1.18,96.99,50.73,Normal
91.24,41.81,59.79,1.51,94.07,68.95,Normal
34.26,103.28,116.62,8.7,20.89,139.27,Crítico
65.81,72.51,73.51,4.99,70.49,98.35,Alerta
72.41,40.73,68.68,2.07,83.62,73.79,Normal
47.54,109.91,107.6,11.03,42.95,22.84,Crítico
49.8,105.19,99.79,9.65,30.13,59.29,Crítico
68.1,73.47,92.3,5.93,77.67,84.48,Alerta
60.66,67.75,88.51,3.87,71.09,81.9,Alerta
81.17,76.9,73.73,4.47,69.35,92.6,Alerta
62.8,76.18,77.08,3.61,62.0,84.15,Alerta
26.05,105.1,118.62,2.99,22.77,135.49,Crítico
102.11,57.62,45.67,2.12,96.68,47.04,Normal
94.91,58.33,68.25,2.39,80.12,44.8,Normal
102.1,63.32,69.79,2.14,80.14,48.55,Normal
101.62,40.32,54.36,2.6,85.77,47.73,Normal
60.58,101.07,119.67,6.6,45.28,122.3,Alerta
50.55,71.49,86.66,4.21,61.22,89.68,Alerta
66.35,74.42,86.63,5.44,71.63,83.1,Alerta
64.52,76.79,75.56,4.71,72.25,82.67,Alerta
59.7,70.61,73.93,3.14,69.51,90.96,Alerta
44.55,90.35,106.27,3.04,43.23,103.48,Crítico
62.07,67.9,81.82,3.71,67.18,89.87,Normal
99.31,61.4,65.64,1.94,86.72,41.95,Normal
42.68,106.71,103.6,3.57,31.39,11.62,Crítico
54.56,71.63,78.35,4.63,72.31,99.25,Alerta
63.67,70.26,78.2,5.17,70.97,84.66,Crítico
90.9,41.1,66.6,1.85,80.9,46.1,Normal
90.56,64.39,60.75,2.57,92.8,64.14,Normal
107.78,41.59,45.44,4.13,96.75,44.77,Normal
52.09,79.41,89.5,5.28,65.38,91.51,Alerta
50.13,71.4,93.85,3.17,73.01,83.39,Alerta
56.31,75.84,87.02,5.29,60.73,94.5,Alerta
53.56,71.82,72.82,3.07,63.39,70.32,Alerta
